deal_value,calls,emails,meetings,stage,industry,company_size,won
3509.99,8,1,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
1594.93,3,3,0,CONTACTED,HEALTHCARE,SMALL,0
4116.17,1,7,0,NEW,EDUCATION,SMALL,0
1607.47,13,17,2,WON,TECHNOLOGY,SMALL,1
3250.08,6,0,0,NEW,OTHER,MEDIUM,0
3258.44,0,0,1,LOST,HEALTHCARE,MEDIUM,0
1373.94,1,7,0,LOST,OTHER,SMALL,0
1343.12,0,2,0,CONTACTED,TECHNOLOGY,SMALL,0
953.53,0,0,0,CONTACTED,TECHNOLOGY,SMALL,0
2503.59,1,4,0,NEW,HEALTHCARE,MEDIUM,0
12326.12,7,8,1,CONTACTED,TECHNOLOGY,LARGE,0
2430.34,2,5,2,NEW,EDUCATION,SMALL,0
1494.25,2,1,0,CONTACTED,OTHER,SMALL,0
1630.14,3,0,0,LOST,TECHNOLOGY,SMALL,0
10530.73,2,1,1,CONTACTED,HEALTHCARE,MEDIUM,0
10689.36,8,2,1,QUALIFIED,HEALTHCARE,MEDIUM,0
18079.11,6,3,0,LOST,FINANCE,LARGE,0
1318.92,8,19,0,NEGOCIATION,OTHER,SMALL,1
12026.87,4,0,2,CONTACTED,OTHER,LARGE,0
2556.48,6,4,0,NEW,EDUCATION,SMALL,0
4346.71,2,0,0,NEW,EDUCATION,MEDIUM,0
1490.33,0,10,0,LOST,FINANCE,SMALL,0
12461.94,8,12,1,NEW,OTHER,LARGE,0
3097.03,2,9,0,NEW,EDUCATION,MEDIUM,0
5955.29,4,2,2,CONTACTED,EDUCATION,MEDIUM,0
2232.19,0,0,0,CONTACTED,OTHER,MEDIUM,0
2973.32,3,1,0,LOST,TECHNOLOGY,SMALL,0
1384.48,5,0,1,NEW,OTHER,SMALL,0
19836.02,19,26,4,WON,TECHNOLOGY,LARGE,1
926.59,0,5,0,NEW,FINANCE,SMALL,0
1796.9,20,15,3,NEGOCIATION,FINANCE,SMALL,1
1534.32,4,0,0,NEW,OTHER,SMALL,0
4769.28,10,0,0,NEW,OTHER,MEDIUM,0
3773.86,0,0,1,LOST,EDUCATION,SMALL,0
1976.04,13,17,2,WON,EDUCATION,SMALL,1
1215.21,6,3,0,NEW,HEALTHCARE,SMALL,0
1266.91,6,9,2,CONTACTED,OTHER,SMALL,0
33409.38,4,3,0,NEW,FINANCE,LARGE,0
54670.82,6,9,0,CONTACTED,FINANCE,LARGE,0
5820.55,6,4,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2551.3,2,8,0,NEW,OTHER,SMALL,0
33752.72,0,8,0,NEW,EDUCATION,LARGE,0
11515.38,1,5,0,NEW,FINANCE,MEDIUM,0
682.12,8,23,5,WON,TECHNOLOGY,SMALL,1
35138.52,4,3,1,LOST,OTHER,LARGE,0
8868.33,4,0,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2201.22,6,2,0,NEW,EDUCATION,MEDIUM,0
2888.81,2,0,0,LOST,OTHER,MEDIUM,0
1181.58,0,7,0,CONTACTED,FINANCE,SMALL,0
1255.9,0,3,0,CONTACTED,TECHNOLOGY,SMALL,0
3681.11,5,11,0,LOST,EDUCATION,MEDIUM,0
2041.22,12,25,1,PROPOSITION,OTHER,SMALL,1
2787.32,12,16,4,WON,HEALTHCARE,SMALL,1
9403.06,5,6,0,NEW,OTHER,MEDIUM,0
2972.94,0,0,1,NEW,TECHNOLOGY,MEDIUM,0
1185.18,1,5,0,NEW,HEALTHCARE,SMALL,0
10823.7,1,8,0,QUALIFIED,EDUCATION,MEDIUM,0
7244.85,6,12,1,NEGOCIATION,OTHER,MEDIUM,1
5165.3,5,0,0,NEW,TECHNOLOGY,MEDIUM,0
2290.83,3,5,0,CONTACTED,OTHER,SMALL,0
1781.3,3,5,0,QUALIFIED,HEALTHCARE,SMALL,0
2350.29,8,14,3,NEGOCIATION,FINANCE,SMALL,1
1528.38,10,20,3,NEGOCIATION,TECHNOLOGY,SMALL,1
2068.13,8,0,0,QUALIFIED,OTHER,SMALL,0
849.57,6,23,5,NEGOCIATION,TECHNOLOGY,SMALL,1
1281.91,9,9,0,QUALIFIED,FINANCE,SMALL,0
13712.9,0,5,0,CONTACTED,TECHNOLOGY,LARGE,0
1499.38,5,10,1,CONTACTED,OTHER,SMALL,0
2818.87,4,0,1,NEW,EDUCATION,MEDIUM,0
3568.4,1,5,3,NEW,OTHER,MEDIUM,0
847.93,3,1,0,NEW,TECHNOLOGY,SMALL,0
32340.98,4,0,0,NEW,HEALTHCARE,LARGE,0
4677.37,2,6,0,NEW,HEALTHCARE,MEDIUM,0
770.77,3,0,0,CONTACTED,OTHER,SMALL,0
2978.28,0,7,0,CONTACTED,OTHER,MEDIUM,0
2139.44,16,22,6,PROPOSITION,TECHNOLOGY,SMALL,1
3548.17,4,0,0,CONTACTED,EDUCATION,MEDIUM,0
1276.06,4,4,0,CONTACTED,TECHNOLOGY,SMALL,0
4699.66,3,2,0,NEW,HEALTHCARE,MEDIUM,0
2146.94,4,3,1,CONTACTED,TECHNOLOGY,SMALL,0
2075.98,4,8,1,QUALIFIED,FINANCE,MEDIUM,0
2380.5,1,6,0,QUALIFIED,FINANCE,SMALL,0
3040.64,0,6,1,CONTACTED,HEALTHCARE,MEDIUM,0
4862.19,5,3,0,LOST,FINANCE,MEDIUM,0
1776.3,5,6,1,NEW,EDUCATION,SMALL,0
3582.3,1,5,0,CONTACTED,FINANCE,MEDIUM,0
1083.74,4,5,1,NEW,TECHNOLOGY,SMALL,0
18034.1,0,4,0,NEW,OTHER,LARGE,0
4075.16,2,7,0,LOST,TECHNOLOGY,SMALL,0
2171.11,5,2,0,CONTACTED,FINANCE,MEDIUM,0
13566.89,0,2,1,NEW,EDUCATION,MEDIUM,0
1587.86,0,0,0,NEW,FINANCE,SMALL,0
1840.3,1,2,1,CONTACTED,TECHNOLOGY,SMALL,0
1050.1,1,4,0,CONTACTED,FINANCE,SMALL,0
3094.06,0,0,0,CONTACTED,OTHER,MEDIUM,0
1406.06,0,2,1,NEW,HEALTHCARE,SMALL,0
2624.34,3,6,1,NEW,EDUCATION,MEDIUM,0
4335.75,5,5,1,CONTACTED,HEALTHCARE,MEDIUM,0
1475.12,1,9,1,NEW,TECHNOLOGY,SMALL,0
14920.16,4,8,0,NEW,FINANCE,MEDIUM,0
1009.3,6,5,1,NEW,OTHER,SMALL,0
1903.3,4,8,0,NEW,TECHNOLOGY,SMALL,0
5702.77,4,7,0,NEW,TECHNOLOGY,MEDIUM,0
1058.75,0,1,0,CONTACTED,TECHNOLOGY,SMALL,0
2548.89,3,4,1,CONTACTED,FINANCE,SMALL,0
16666.75,4,5,1,CONTACTED,OTHER,LARGE,0
519.99,14,28,4,WON,TECHNOLOGY,SMALL,1
34957.72,4,4,0,NEW,HEALTHCARE,LARGE,0
10078.32,1,7,0,NEW,TECHNOLOGY,LARGE,0
1070.75,7,5,1,QUALIFIED,OTHER,SMALL,0
2550.26,3,19,5,PROPOSITION,TECHNOLOGY,SMALL,1
3990.62,3,4,0,CONTACTED,FINANCE,MEDIUM,0
2860.88,7,0,0,CONTACTED,EDUCATION,SMALL,0
3311.26,5,1,0,CONTACTED,EDUCATION,SMALL,0
3337.72,6,5,1,NEW,FINANCE,MEDIUM,0
2688.21,4,10,0,LOST,FINANCE,SMALL,0
12980.16,6,21,4,WON,FINANCE,LARGE,1
5522.35,6,5,0,CONTACTED,TECHNOLOGY,SMALL,0
1278.6,0,2,0,CONTACTED,TECHNOLOGY,SMALL,0
3020.1,6,6,0,NEW,FINANCE,SMALL,0
39761.45,8,0,0,LOST,TECHNOLOGY,LARGE,0
5941.12,2,2,0,NEW,TECHNOLOGY,MEDIUM,0
3286.81,2,3,0,CONTACTED,EDUCATION,MEDIUM,0
1676.23,0,10,0,NEW,OTHER,SMALL,0
615.97,1,1,3,CONTACTED,HEALTHCARE,SMALL,0
2022.74,11,23,3,WON,TECHNOLOGY,SMALL,1
2153.41,0,5,0,CONTACTED,TECHNOLOGY,SMALL,0
5324.64,0,0,0,CONTACTED,OTHER,MEDIUM,0
825.52,0,7,2,NEW,TECHNOLOGY,MEDIUM,0
960.24,11,16,4,WON,TECHNOLOGY,SMALL,1
13047.3,2,0,0,LOST,HEALTHCARE,LARGE,0
2091.9,5,8,1,LOST,HEALTHCARE,SMALL,0
26971.53,0,3,0,LOST,HEALTHCARE,LARGE,0
1660.52,5,3,0,CONTACTED,TECHNOLOGY,SMALL,0
2483.99,5,4,1,QUALIFIED,TECHNOLOGY,SMALL,0
1082.34,0,4,0,NEW,OTHER,SMALL,0
2453.12,0,8,2,QUALIFIED,TECHNOLOGY,SMALL,0
6534.46,4,6,0,CONTACTED,EDUCATION,MEDIUM,0
2183.7,0,3,1,CONTACTED,EDUCATION,SMALL,0
1650.74,0,16,0,NEW,HEALTHCARE,SMALL,0
14741.86,0,0,0,NEW,FINANCE,MEDIUM,0
6607.21,3,5,0,NEW,TECHNOLOGY,MEDIUM,0
2749.02,2,8,0,NEW,HEALTHCARE,MEDIUM,0
2047.05,5,0,0,NEW,OTHER,SMALL,0
7719.39,0,8,0,CONTACTED,OTHER,MEDIUM,0
3453.47,10,20,1,NEGOCIATION,TECHNOLOGY,MEDIUM,1
3117.03,3,4,0,NEW,TECHNOLOGY,SMALL,0
2188.6,6,7,0,CONTACTED,OTHER,SMALL,0
560.46,6,6,1,NEW,EDUCATION,SMALL,0
2100.3,0,9,0,NEW,OTHER,SMALL,0
1475.84,0,10,0,CONTACTED,TECHNOLOGY,SMALL,0
2365.13,6,9,0,NEW,HEALTHCARE,SMALL,0
8660.51,12,20,1,WON,EDUCATION,MEDIUM,1
5525.32,10,15,3,WON,EDUCATION,MEDIUM,1
70662.94,17,25,1,PROPOSITION,FINANCE,LARGE,1
4415.06,2,13,0,NEW,TECHNOLOGY,MEDIUM,0
2471.08,1,12,1,QUALIFIED,HEALTHCARE,SMALL,0
38694.77,1,8,0,NEW,TECHNOLOGY,LARGE,0
20575.53,0,0,0,LOST,FINANCE,LARGE,0
2668.81,4,0,2,CONTACTED,OTHER,SMALL,0
3439.89,0,2,0,NEW,FINANCE,MEDIUM,0
16386.32,8,12,0,NEW,OTHER,LARGE,0
2236.14,7,7,0,NEW,TECHNOLOGY,MEDIUM,0
26081.63,5,2,0,LOST,EDUCATION,LARGE,0
2127.34,0,2,0,CONTACTED,OTHER,SMALL,0
3260.49,4,0,0,NEW,TECHNOLOGY,SMALL,0
2685.36,16,13,4,NEGOCIATION,TECHNOLOGY,SMALL,1
4142.78,2,2,0,NEW,FINANCE,MEDIUM,0
2423.8,4,8,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
29821.81,2,1,0,CONTACTED,EDUCATION,LARGE,0
3150.69,1,6,0,CONTACTED,OTHER,SMALL,0
2637.52,7,17,5,NEGOCIATION,FINANCE,SMALL,1
9420.91,4,0,0,LOST,TECHNOLOGY,MEDIUM,0
4328.02,0,0,1,CONTACTED,FINANCE,MEDIUM,0
1431.8,5,8,0,LOST,EDUCATION,SMALL,0
1250.81,22,18,8,WON,TECHNOLOGY,SMALL,1
4752.67,17,30,4,WON,HEALTHCARE,MEDIUM,1
4688.39,5,0,0,CONTACTED,HEALTHCARE,MEDIUM,0
2004.88,3,1,1,CONTACTED,HEALTHCARE,SMALL,0
1694.85,6,5,1,NEW,TECHNOLOGY,SMALL,0
20059.55,3,7,0,NEW,EDUCATION,LARGE,0
3084.0,5,0,1,CONTACTED,TECHNOLOGY,MEDIUM,0
2895.2,4,0,0,CONTACTED,TECHNOLOGY,SMALL,0
1878.56,11,22,3,WON,OTHER,SMALL,1
4426.36,1,0,0,CONTACTED,EDUCATION,MEDIUM,0
1244.25,3,1,0,NEW,TECHNOLOGY,SMALL,0
928.94,2,6,1,NEW,TECHNOLOGY,SMALL,0
10772.79,6,8,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2385.87,4,6,0,NEW,TECHNOLOGY,SMALL,0
1855.02,3,12,1,NEW,TECHNOLOGY,MEDIUM,0
2648.03,3,7,1,NEW,TECHNOLOGY,SMALL,0
8548.31,11,22,5,NEGOCIATION,FINANCE,MEDIUM,1
1924.05,6,0,0,NEW,EDUCATION,SMALL,0
4020.07,4,3,0,CONTACTED,HEALTHCARE,SMALL,0
2014.97,5,25,4,NEGOCIATION,EDUCATION,SMALL,1
8169.99,6,5,0,LOST,TECHNOLOGY,LARGE,0
28441.89,0,1,0,NEW,OTHER,LARGE,0
2043.56,0,6,1,CONTACTED,OTHER,SMALL,0
3422.14,2,11,0,CONTACTED,OTHER,MEDIUM,0
6933.61,0,8,0,NEW,OTHER,MEDIUM,0
6854.32,4,8,0,NEW,OTHER,LARGE,0
2966.93,5,8,0,NEW,HEALTHCARE,SMALL,0
2901.92,1,6,0,NEW,TECHNOLOGY,MEDIUM,0
1104.92,0,3,0,CONTACTED,HEALTHCARE,SMALL,0
1708.02,3,12,0,LOST,EDUCATION,SMALL,0
29824.37,4,2,0,CONTACTED,EDUCATION,LARGE,0
5422.73,3,0,1,CONTACTED,HEALTHCARE,MEDIUM,0
1247.22,3,9,0,CONTACTED,TECHNOLOGY,SMALL,0
1403.82,0,0,1,LOST,FINANCE,SMALL,0
2490.34,2,12,0,LOST,OTHER,MEDIUM,0
4294.94,2,1,0,NEW,HEALTHCARE,MEDIUM,0
3094.9,17,21,5,WON,HEALTHCARE,SMALL,1
21960.84,1,5,0,QUALIFIED,TECHNOLOGY,LARGE,0
2778.61,6,7,0,NEW,FINANCE,SMALL,0
3743.22,0,7,0,LOST,OTHER,SMALL,0
14594.31,0,6,0,CONTACTED,EDUCATION,LARGE,0
1647.0,2,3,0,NEW,OTHER,SMALL,0
5353.99,1,7,2,LOST,FINANCE,SMALL,0
11691.37,3,2,0,NEW,HEALTHCARE,MEDIUM,0
1801.83,8,3,0,NEW,TECHNOLOGY,MEDIUM,0
2194.2,4,2,0,NEW,EDUCATION,SMALL,0
22035.1,2,0,0,LOST,FINANCE,LARGE,0
8069.7,2,4,1,LOST,FINANCE,MEDIUM,0
1245.77,14,27,2,WON,HEALTHCARE,SMALL,1
2969.76,7,24,3,PROPOSITION,OTHER,MEDIUM,1
1289.44,0,7,0,NEW,TECHNOLOGY,SMALL,0
1358.36,11,11,2,WON,OTHER,SMALL,1
8016.0,7,6,0,CONTACTED,TECHNOLOGY,MEDIUM,0
9635.02,0,6,2,NEW,FINANCE,LARGE,0
1324.37,2,5,0,LOST,TECHNOLOGY,SMALL,0
739.14,2,4,0,CONTACTED,FINANCE,SMALL,0
2991.59,0,4,1,CONTACTED,HEALTHCARE,SMALL,0
3413.57,0,15,1,CONTACTED,TECHNOLOGY,SMALL,0
1535.27,2,2,0,QUALIFIED,FINANCE,SMALL,0
1557.79,6,7,0,LOST,OTHER,SMALL,0
6450.63,5,2,0,NEW,TECHNOLOGY,MEDIUM,0
3779.1,6,25,3,NEGOCIATION,OTHER,SMALL,1
2217.88,6,15,5,WON,FINANCE,SMALL,1
3234.0,2,7,0,CONTACTED,EDUCATION,MEDIUM,0
1860.7,10,23,2,PROPOSITION,TECHNOLOGY,MEDIUM,1
1035.29,8,6,0,NEW,TECHNOLOGY,SMALL,0
1875.46,1,8,0,NEW,TECHNOLOGY,SMALL,0
3316.96,0,10,1,NEW,TECHNOLOGY,MEDIUM,0
1993.17,3,0,0,LOST,TECHNOLOGY,SMALL,0
1371.33,6,3,1,NEW,EDUCATION,SMALL,0
2604.8,2,5,0,NEW,OTHER,MEDIUM,0
1003.74,15,21,4,WON,OTHER,SMALL,1
3948.84,4,0,0,NEW,EDUCATION,SMALL,0
2820.0,3,7,0,NEW,TECHNOLOGY,SMALL,0
4295.22,4,3,0,LOST,TECHNOLOGY,SMALL,0
2368.41,1,7,0,CONTACTED,FINANCE,SMALL,0
16301.4,4,0,0,NEW,TECHNOLOGY,LARGE,0
3504.04,8,13,1,LOST,HEALTHCARE,SMALL,0
1778.39,3,7,0,NEW,HEALTHCARE,SMALL,0
2019.13,0,2,0,NEW,FINANCE,SMALL,0
21375.98,7,2,0,NEW,FINANCE,LARGE,0
838.7,4,3,1,QUALIFIED,OTHER,MEDIUM,0
4033.41,7,0,0,NEW,OTHER,SMALL,0
31060.83,4,3,2,NEW,FINANCE,LARGE,0
2132.2,5,11,0,NEW,OTHER,SMALL,0
1753.05,6,10,1,NEW,OTHER,SMALL,0
1961.99,1,5,0,CONTACTED,FINANCE,SMALL,0
1341.25,6,11,1,CONTACTED,FINANCE,SMALL,0
2460.92,1,12,0,NEW,HEALTHCARE,SMALL,0
2243.38,1,7,2,CONTACTED,OTHER,MEDIUM,0
1984.33,2,3,1,QUALIFIED,OTHER,SMALL,0
6883.92,1,7,1,CONTACTED,TECHNOLOGY,MEDIUM,0
1637.07,5,9,1,NEW,FINANCE,SMALL,0
2176.41,7,3,0,NEW,HEALTHCARE,SMALL,0
1101.39,3,8,1,CONTACTED,HEALTHCARE,SMALL,0
11202.83,0,1,0,CONTACTED,TECHNOLOGY,LARGE,0
2035.22,4,8,1,LOST,OTHER,SMALL,0
7384.44,0,0,2,QUALIFIED,EDUCATION,MEDIUM,0
708.09,1,0,0,LOST,OTHER,SMALL,0
2347.27,5,1,0,NEW,OTHER,SMALL,0
1378.01,0,0,1,CONTACTED,EDUCATION,SMALL,0
1641.88,0,9,0,CONTACTED,FINANCE,SMALL,0
925.41,0,7,0,LOST,HEALTHCARE,SMALL,0
1181.09,3,3,0,NEW,TECHNOLOGY,SMALL,0
8775.12,1,4,1,CONTACTED,EDUCATION,MEDIUM,0
1838.0,0,4,0,NEW,TECHNOLOGY,SMALL,0
3906.25,5,7,2,CONTACTED,EDUCATION,MEDIUM,0
1705.74,3,18,4,WON,TECHNOLOGY,SMALL,1
6591.44,2,5,0,CONTACTED,TECHNOLOGY,MEDIUM,0
6401.56,0,4,1,QUALIFIED,TECHNOLOGY,MEDIUM,0
1741.47,4,4,0,NEW,TECHNOLOGY,SMALL,0
3122.78,14,19,3,PROPOSITION,EDUCATION,SMALL,1
8797.98,5,0,0,NEW,EDUCATION,MEDIUM,0
29417.95,0,7,1,CONTACTED,HEALTHCARE,LARGE,0
1858.09,14,21,5,NEGOCIATION,TECHNOLOGY,SMALL,1
2511.56,8,0,0,QUALIFIED,TECHNOLOGY,SMALL,0
27446.32,0,2,0,NEW,TECHNOLOGY,LARGE,0
3072.97,4,1,0,CONTACTED,TECHNOLOGY,SMALL,0
8431.56,3,10,2,NEW,OTHER,MEDIUM,0
1086.67,8,4,0,NEW,TECHNOLOGY,SMALL,0
1050.5,17,20,3,PROPOSITION,FINANCE,SMALL,1
3226.81,5,3,0,QUALIFIED,TECHNOLOGY,MEDIUM,0
8828.0,2,3,0,NEW,TECHNOLOGY,MEDIUM,0
822.09,0,7,0,NEW,HEALTHCARE,SMALL,0
2202.57,0,5,0,CONTACTED,HEALTHCARE,SMALL,0
6109.05,0,1,1,CONTACTED,TECHNOLOGY,MEDIUM,0
9873.29,5,6,1,LOST,TECHNOLOGY,MEDIUM,0
1978.65,12,20,1,NEGOCIATION,FINANCE,SMALL,1
2195.3,7,1,1,NEW,TECHNOLOGY,MEDIUM,0
2763.87,4,8,0,LOST,TECHNOLOGY,MEDIUM,0
2418.26,4,12,3,CONTACTED,OTHER,MEDIUM,0
3559.0,4,6,2,LOST,HEALTHCARE,MEDIUM,0
1650.03,3,13,0,LOST,HEALTHCARE,SMALL,0
2442.4,9,16,1,WON,FINANCE,MEDIUM,1
11877.45,0,0,1,LOST,FINANCE,MEDIUM,0
932.02,1,0,1,CONTACTED,HEALTHCARE,SMALL,0
3544.14,15,16,5,WON,EDUCATION,SMALL,1
3270.12,0,2,0,NEW,EDUCATION,SMALL,0
8425.19,1,11,2,CONTACTED,TECHNOLOGY,MEDIUM,0
1278.08,2,5,0,NEW,HEALTHCARE,SMALL,0
6035.84,3,11,0,CONTACTED,FINANCE,MEDIUM,0
9007.75,1,1,2,CONTACTED,OTHER,LARGE,0
8489.15,3,6,0,QUALIFIED,HEALTHCARE,MEDIUM,0
20914.77,4,4,1,QUALIFIED,HEALTHCARE,LARGE,0
16538.99,7,3,0,CONTACTED,TECHNOLOGY,LARGE,0
980.56,18,18,4,PROPOSITION,HEALTHCARE,SMALL,1
1111.53,6,0,1,NEW,TECHNOLOGY,MEDIUM,0
1075.7,12,26,5,PROPOSITION,FINANCE,SMALL,1
48000.12,12,26,6,NEGOCIATION,TECHNOLOGY,LARGE,1
1478.2,14,28,2,PROPOSITION,EDUCATION,SMALL,1
19564.46,0,7,1,CONTACTED,TECHNOLOGY,LARGE,0
7283.25,0,2,0,NEW,FINANCE,MEDIUM,0
14521.73,3,9,0,LOST,OTHER,MEDIUM,0
3506.95,0,7,0,QUALIFIED,TECHNOLOGY,SMALL,0
1111.91,3,8,0,LOST,HEALTHCARE,SMALL,0
1532.2,0,3,0,LOST,FINANCE,MEDIUM,0
5882.91,7,2,0,CONTACTED,TECHNOLOGY,SMALL,0
19175.62,2,4,1,NEW,OTHER,MEDIUM,0
1986.69,0,10,0,LOST,TECHNOLOGY,SMALL,0
2293.21,3,7,0,NEW,FINANCE,MEDIUM,0
2926.65,13,18,4,WON,HEALTHCARE,SMALL,1
4606.44,0,5,0,LOST,HEALTHCARE,MEDIUM,0
4592.64,12,19,3,WON,EDUCATION,MEDIUM,1
2827.73,1,4,0,NEW,TECHNOLOGY,SMALL,0
2137.06,0,6,0,NEW,TECHNOLOGY,SMALL,0
999.34,3,0,0,LOST,EDUCATION,SMALL,0
4044.67,5,6,1,QUALIFIED,HEALTHCARE,MEDIUM,0
7307.76,0,2,0,CONTACTED,OTHER,MEDIUM,0
6675.18,5,9,0,LOST,OTHER,MEDIUM,0
5751.47,10,4,0,LOST,OTHER,MEDIUM,0
2883.36,1,3,0,NEW,FINANCE,SMALL,0
1508.91,2,0,0,NEW,FINANCE,SMALL,0
1977.0,4,0,0,CONTACTED,OTHER,SMALL,0
334.36,2,5,2,NEW,FINANCE,SMALL,0
16078.61,5,11,1,CONTACTED,TECHNOLOGY,LARGE,0
37598.97,0,11,1,NEW,OTHER,LARGE,0
1487.43,2,8,0,LOST,OTHER,SMALL,0
3715.48,4,8,1,LOST,FINANCE,MEDIUM,0
2631.02,0,6,0,CONTACTED,TECHNOLOGY,MEDIUM,0
2985.98,4,11,0,NEW,FINANCE,SMALL,0
2378.52,5,0,1,NEW,OTHER,SMALL,0
2731.78,4,4,1,CONTACTED,OTHER,SMALL,0
1744.58,4,7,0,CONTACTED,TECHNOLOGY,MEDIUM,0
19686.43,0,4,0,NEW,TECHNOLOGY,LARGE,0
4154.44,1,5,1,NEW,OTHER,MEDIUM,0
1571.39,14,12,2,WON,FINANCE,SMALL,1
1328.74,15,17,4,NEGOCIATION,HEALTHCARE,SMALL,1
3993.16,2,7,0,CONTACTED,OTHER,MEDIUM,0
8182.78,2,2,0,CONTACTED,TECHNOLOGY,MEDIUM,0
1559.76,5,12,0,LOST,HEALTHCARE,MEDIUM,0
14276.6,9,4,1,QUALIFIED,TECHNOLOGY,MEDIUM,0
2302.89,6,4,0,QUALIFIED,FINANCE,SMALL,0
4791.51,0,0,2,NEW,OTHER,MEDIUM,0
8468.43,6,2,1,NEW,FINANCE,MEDIUM,0
874.88,7,17,2,PROPOSITION,OTHER,SMALL,1
3298.36,1,10,0,CONTACTED,HEALTHCARE,MEDIUM,0
1701.83,2,1,0,NEW,FINANCE,SMALL,0
3578.79,0,7,0,NEW,TECHNOLOGY,SMALL,0
1766.49,7,2,1,NEW,FINANCE,SMALL,0
2264.31,2,7,0,LOST,FINANCE,SMALL,0
1346.43,4,0,0,CONTACTED,TECHNOLOGY,SMALL,0
2306.35,2,0,2,NEW,FINANCE,SMALL,0
13444.75,0,6,0,QUALIFIED,FINANCE,MEDIUM,0
2974.3,8,3,0,NEW,EDUCATION,SMALL,0
1735.88,2,0,0,CONTACTED,EDUCATION,SMALL,0
2534.48,3,12,1,LOST,EDUCATION,SMALL,0
6950.09,6,1,0,NEW,TECHNOLOGY,MEDIUM,0
2329.23,1,8,0,NEW,TECHNOLOGY,SMALL,0
3152.58,0,3,1,NEW,EDUCATION,SMALL,0
47721.36,3,8,1,LOST,FINANCE,LARGE,0
4553.74,1,7,0,NEW,TECHNOLOGY,MEDIUM,0
34520.73,1,6,2,QUALIFIED,OTHER,LARGE,0
1492.87,2,10,1,NEW,OTHER,SMALL,0
1139.64,1,5,0,CONTACTED,HEALTHCARE,SMALL,0
4180.99,0,4,2,LOST,TECHNOLOGY,MEDIUM,0
1740.38,2,5,1,NEW,OTHER,SMALL,0
787.77,1,1,0,CONTACTED,HEALTHCARE,SMALL,0
2779.89,6,2,0,CONTACTED,OTHER,SMALL,0
934.12,8,2,1,NEW,OTHER,MEDIUM,0
7026.25,4,3,0,CONTACTED,OTHER,SMALL,0
63026.81,4,3,0,NEW,HEALTHCARE,LARGE,0
18348.33,0,0,2,CONTACTED,TECHNOLOGY,LARGE,0
1816.58,0,5,0,LOST,EDUCATION,SMALL,0
5894.55,3,0,0,NEW,HEALTHCARE,MEDIUM,0
3451.29,0,2,0,NEW,EDUCATION,MEDIUM,0
5516.9,0,6,1,NEW,TECHNOLOGY,MEDIUM,0
1682.44,0,0,0,LOST,TECHNOLOGY,SMALL,0
4644.49,0,0,0,NEW,OTHER,MEDIUM,0
1979.76,14,17,6,NEGOCIATION,EDUCATION,SMALL,1
8782.62,5,7,1,CONTACTED,OTHER,LARGE,0
1844.17,9,20,6,WON,OTHER,SMALL,1
1962.01,2,5,0,CONTACTED,HEALTHCARE,SMALL,0
5309.8,5,9,0,CONTACTED,EDUCATION,MEDIUM,0
4317.8,1,9,1,QUALIFIED,OTHER,MEDIUM,0
9727.52,4,0,0,CONTACTED,HEALTHCARE,MEDIUM,0
1515.0,0,6,1,LOST,HEALTHCARE,SMALL,0
2025.68,5,8,0,NEW,TECHNOLOGY,SMALL,0
54617.43,4,2,1,NEW,FINANCE,LARGE,0
4686.19,3,8,2,NEW,EDUCATION,MEDIUM,0
5589.68,0,1,1,LOST,TECHNOLOGY,MEDIUM,0
1722.97,4,7,0,NEW,TECHNOLOGY,SMALL,0
3356.6,15,21,1,WON,FINANCE,SMALL,1
4210.62,4,5,0,LOST,TECHNOLOGY,MEDIUM,0
10614.89,1,8,0,LOST,TECHNOLOGY,MEDIUM,0
1716.78,5,1,0,CONTACTED,FINANCE,SMALL,0
12068.79,2,6,0,NEW,OTHER,LARGE,0
7388.09,0,10,0,NEW,HEALTHCARE,MEDIUM,0
1552.57,4,3,0,CONTACTED,TECHNOLOGY,SMALL,0
2465.75,1,5,0,NEW,TECHNOLOGY,SMALL,0
461.88,7,7,0,QUALIFIED,EDUCATION,SMALL,0
4930.14,0,7,0,QUALIFIED,FINANCE,MEDIUM,0
1436.83,4,10,1,NEW,OTHER,SMALL,0
1062.49,0,1,0,CONTACTED,EDUCATION,SMALL,0
3526.48,2,5,0,NEW,OTHER,MEDIUM,0
1357.16,0,4,2,QUALIFIED,TECHNOLOGY,SMALL,0
1765.18,3,3,0,NEW,EDUCATION,SMALL,0
912.64,3,0,1,QUALIFIED,TECHNOLOGY,SMALL,0
5941.78,2,0,0,LOST,OTHER,MEDIUM,0
11155.96,3,6,0,LOST,HEALTHCARE,MEDIUM,0
2080.71,0,4,0,NEW,FINANCE,SMALL,0
7985.58,0,3,0,NEW,TECHNOLOGY,MEDIUM,0
9478.08,6,6,0,NEW,TECHNOLOGY,MEDIUM,0
3355.13,1,0,0,LOST,EDUCATION,SMALL,0
4605.79,5,1,1,NEW,TECHNOLOGY,SMALL,0
1408.67,0,6,0,NEW,HEALTHCARE,SMALL,0
1262.38,4,6,0,CONTACTED,TECHNOLOGY,SMALL,0
